idade;evasao;genero_id;estado_civil_id;formacao_id;departamento_id;salario;cargo_id;tempo_trabalho;quantidade_empresas_trabalhou;quantidade_anos_trabalhados_anteriormente;nivel_escolaridade_id;aumento_percentual_do_salario;distancia_de_casa;anos_com_o_atual_gestor;anos_na_empresa;cpf;satisfacao_trabalho
36;Não;2;3;8;6;5673;5;9;1;10;9;13;10;7;10;83830340823;3
31;Não;3;5;5;5;4197;7;8;1;10;8;11;20;2;10;27723812430;3
34;Não;3;3;5;6;9713;5;3;2;9;8;13;4;0;5;61204492087;4
29;Não;3;2;5;5;2062;7;2;3;11;8;14;7;2;3;37809754017;1
37;Não;3;3;6;5;4284;6;3;5;16;9;22;7;4;5;90153861083;1
35;Não;2;3;9;5;4788;8;2;0;4;6;11;16;2;3;34434743529;2
45;Não;2;3;5;5;5906;8;8;0;10;6;13;25;8;9;70745593753;4
36;Não;3;2;10;4;3886;12;1;1;10;4;21;2;8;10;38949805665;4
40;Não;3;5;5;5;16823;4;7;2;22;9;11;1;16;19;36117727994;1
26;Não;2;3;5;5;2933;6;0;1;1;6;13;1;0;1;1812055815;3
27;Não;2;2;6;6;6500;5;7;0;9;6;14;2;7;8;93248740659;3
48;Não;2;5;6;5;17174;4;17;3;24;8;11;22;7;22;88560518473;4
44;Não;3;3;5;5;5033;9;0;2;10;9;15;1;2;2;22984594868;1
34;Sim;3;3;8;5;2307;6;2;1;5;9;23;16;0;5;44004041081;1
56;Sim;3;2;5;5;2587;7;2;1;5;6;16;24;0;4;42521166415;4
36;Não;3;3;7;6;5507;5;2;2;12;6;16;17;3;4;67933600708;2
41;Não;2;3;7;6;4393;5;4;5;14;8;21;8;4;5;99276122493;2
42;Não;3;3;6;5;13348;11;7;9;18;8;13;6;7;13;97450971650;1
31;Não;2;5;6;6;6583;5;2;2;8;6;11;10;4;5;51156961190;4
34;Não;2;3;6;6;8103;5;2;3;9;4;12;3;1;4;88703967134;4
31;Não;2;5;6;5;3978;7;2;8;4;8;12;4;2;2;43252319089;3
26;Não;3;3;9;5;2544;7;7;0;8;8;18;6;7;7;3788746370;4
45;Não;3;2;6;5;5399;9;2;4;12;9;12;1;3;4;77383667282;3
33;Não;3;2;7;6;5487;5;4;1;10;9;14;10;9;10;19298986259;3
28;Não;3;3;5;6;6834;5;7;1;7;6;12;1;7;7;36029010774;4
29;Sim;3;2;8;6;1091;9;0;1;1;8;17;24;0;1;72055561445;1
39;Não;2;3;5;6;5736;5;2;6;10;9;19;21;2;3;45894723285;3
27;Não;3;3;8;5;2226;6;3;1;6;9;11;2;2;5;89111984547;2
34;Não;3;3;9;5;5747;6;10;1;16;9;15;22;11;15;98983083976;4
28;Sim;2;2;7;6;9854;5;0;3;6;6;11;13;2;2;2027974696;3
47;Não;3;3;8;5;5467;6;7;8;16;9;18;14;7;8;90268183583;2
56;Não;2;3;7;6;5380;5;0;4;6;10;16;11;0;0;14256160013;1
39;Não;3;3;6;5;5151;8;0;1;10;6;25;9;9;10;19478124578;1
38;Não;2;5;6;5;2133;6;11;1;20;8;16;8;7;20;14668411628;2
58;Não;2;3;5;6;17875;4;0;4;29;8;13;21;0;1;75829982383;4
32;Sim;2;2;5;5;2432;6;1;3;8;6;14;5;3;4;51778055097;3
38;Não;3;5;5;5;4771;6;2;2;10;6;19;9;3;5;59743283387;4
49;Não;3;3;5;5;19161;11;4;3;28;4;15;2;3;5;53336084628;4
42;Não;3;5;7;6;5087;5;0;3;14;9;12;12;0;0;70575060744;4
27;Sim;2;3;10;4;2863;12;0;1;1;8;12;22;0;1;68067897075;2
35;Não;3;3;6;6;5561;5;3;0;6;9;16;18;4;5;45559940134;1
28;Não;3;2;6;5;2144;6;3;1;5;8;14;16;4;5;59555791736;3
31;Não;3;5;6;5;3065;6;2;1;4;6;13;3;3;4;92020101513;1
36;Não;3;3;5;5;2810;7;4;1;5;9;22;9;2;5;29459022907;2
34;Não;3;2;7;6;9888;5;8;1;14;8;21;1;1;14;59164464904;4
34;Não;3;5;6;6;8628;5;7;1;9;9;18;13;1;8;73295731616;3
26;Não;3;2;6;5;2867;7;7;0;8;8;13;1;6;7;29718223070;1
29;Não;3;3;5;5;5373;9;3;0;6;8;12;1;2;5;67063695464;1
32;Não;2;5;6;5;6667;9;1;5;9;9;18;15;2;5;16450782467;4
31;Não;3;3;5;5;5003;6;8;1;10;8;21;1;7;10;25655713013;1
28;Sim;3;5;8;5;2367;7;1;5;6;8;12;17;3;4;54712406596;4
38;Não;3;2;5;6;2858;9;0;4;20;8;14;1;0;1;47870237314;1
35;Não;2;3;5;6;5204;5;8;1;10;9;11;7;9;10;82878788297;4
27;Não;3;2;7;6;4105;5;7;1;7;8;14;9;7;7;34364257681;4
32;Não;3;2;5;5;9679;8;0;8;8;9;24;5;0;1;6522366454;4
31;Sim;3;3;7;6;5617;5;7;1;10;9;11;26;8;10;35431711041;4
53;Sim;3;2;5;6;10448;5;2;6;15;9;13;24;2;2;3790353133;1
54;Não;2;3;5;5;2897;6;3;3;9;6;11;9;3;4;35672950277;3
33;Não;3;5;5;5;5968;9;7;1;9;6;20;7;8;9;48087837929;3
43;Não;3;3;5;5;7510;9;9;1;10;8;17;11;9;10;56355743327;3
38;Não;3;3;9;4;2991;12;2;0;7;9;11;1;2;6;45665170450;2
55;Não;3;3;10;4;19636;4;9;4;35;9;18;26;4;10;95657296135;2
31;Não;2;5;6;5;1129;7;0;1;1;4;11;2;0;1;55825902946;4
39;Não;3;2;7;6;13341;5;8;0;21;9;12;15;10;20;9096048606;1
42;Não;3;2;5;5;4332;6;9;1;20;6;12;23;7;20;45803264031;3
31;Não;2;3;6;5;11031;11;7;4;13;8;20;10;8;11;86086074540;3
54;Não;2;2;6;5;4440;8;2;6;9;8;19;10;4;5;1630768864;1
24;Não;3;2;5;5;4617;9;3;1;4;6;12;1;2;4;37864556409;3
23;Não;3;2;9;5;2647;7;2;1;5;6;13;12;4;5;16069278265;4
40;Não;2;3;8;5;6323;7;9;1;10;8;11;11;4;10;70241739408;3
40;Não;2;3;7;6;5677;5;8;3;15;6;14;2;10;11;79960776930;2
25;Não;2;3;10;4;2187;12;0;4;6;8;14;2;2;2;55176174662;2
30;Não;3;3;6;5;3748;7;8;1;12;6;13;1;7;12;7106940867;2
25;Não;3;5;9;5;3977;7;2;6;7;4;19;2;2;2;83268915988;3
47;Não;3;2;6;5;8633;9;14;2;25;8;23;25;11;17;51180531627;3
33;Não;3;5;6;5;2008;7;1;1;1;6;12;1;0;1;28620179748;3
38;Não;3;3;5;6;4440;5;13;0;16;9;15;1;8;15;76074785947;2
31;Não;3;3;5;6;3067;9;2;0;3;6;19;2;2;2;76209827002;3
38;Não;3;3;5;5;5321;8;3;2;10;9;11;6;7;8;59922998800;3
42;Não;3;5;5;5;5410;6;3;6;9;9;17;18;2;4;52924627828;1
41;Não;3;3;5;5;2782;6;3;3;12;8;22;1;0;5;63008050058;4
47;Não;2;3;6;5;11957;11;8;0;14;4;18;1;12;13;38668055347;2
35;Não;3;3;6;5;2660;7;2;7;5;9;11;11;2;2;26087936457;3
22;Não;3;2;5;5;3375;6;2;0;4;6;12;1;2;3;6528797513;3
35;Não;3;2;6;5;5098;6;7;1;10;9;19;9;8;10;7099990657;3
33;Não;2;3;6;5;4878;9;7;0;10;6;13;15;1;9;92236175995;4
32;Não;2;2;5;5;2837;7;2;1;6;9;13;29;1;6;50127128113;2
40;Não;3;3;5;5;2406;7;0;8;8;9;19;1;0;1;61376045669;4
32;Não;3;3;6;6;2269;9;2;0;3;9;14;1;2;2;5040052817;2
39;Não;3;2;5;5;4108;6;7;7;18;4;13;24;7;7;69509371922;4
38;Não;2;3;6;5;13206;11;16;3;20;8;12;10;11;18;30762495129;3
32;Não;2;3;7;6;10422;5;10;1;14;9;19;1;7;14;66808193239;4
37;Não;2;3;5;5;13744;11;11;1;16;8;25;10;8;16;37672038870;4
25;Não;2;5;9;6;4907;5;3;0;6;6;22;8;4;5;57759925463;3
52;Não;3;5;5;6;3482;9;8;2;16;9;15;29;0;9;15113482505;4
44;Não;3;2;6;5;2436;6;3;6;6;8;12;1;2;4;40969492488;4
21;Não;3;2;6;6;2380;9;2;1;2;4;11;5;2;2;41983561032;1
39;Não;3;2;5;5;19431;4;0;2;21;8;13;9;3;6;90498927399;4
23;Sim;3;3;7;6;1790;9;0;1;1;8;19;9;0;1;97711319257;1
36;Não;2;3;6;6;7644;5;7;0;10;8;19;3;4;9;28614001367;4
36;Não;2;5;5;5;5131;8;2;7;18;6;13;4;2;4;15260914478;2
56;Não;3;5;5;5;6306;9;12;1;13;9;21;1;9;13;6939910778;3
29;Sim;3;3;6;5;4787;6;2;9;4;9;14;1;2;2;97196785117;4
42;Não;3;3;5;5;18880;4;6;5;24;8;11;2;14;22;85431007334;3
56;Sim;3;3;8;5;2339;7;9;8;14;6;11;7;8;10;23541711951;3
41;Não;2;3;5;5;13570;8;7;0;21;9;23;28;10;20;77527669740;2
34;Não;2;3;7;6;6712;5;7;1;8;8;21;28;7;8;82753830364;3
36;Não;3;5;7;6;5406;5;12;1;15;9;24;15;11;15;26983309092;4
41;Não;3;5;5;6;8938;5;4;2;14;8;11;3;4;5;34746745678;2
32;Não;3;2;8;5;2439;6;2;1;4;8;14;2;2;4;55225414552;1
35;Não;2;2;5;4;8837;12;0;1;9;9;16;26;7;9;18077695988;4
38;Não;2;3;5;6;5343;5;7;1;10;6;11;10;9;10;97661599758;4
50;Sim;3;5;5;6;6728;5;3;7;12;9;12;1;1;6;99469363082;3
36;Não;2;3;7;6;6652;5;3;4;8;9;13;11;0;6;95065052374;4
45;Não;2;2;5;6;4850;5;3;8;8;8;15;20;1;5;20976630059;3
40;Não;3;2;5;5;2809;6;2;2;8;9;14;2;2;2;39047169316;3
35;Não;3;3;5;5;5689;9;2;1;10;9;14;18;2;10;31843898468;3
40;Não;2;3;6;5;2001;6;3;2;20;9;14;2;2;5;94322991961;3
35;Não;2;3;5;5;2977;6;3;1;4;9;12;1;1;4;57332712670;4
29;Não;3;3;9;5;4025;7;3;4;10;6;13;13;3;4;38090466746;2
29;Não;2;2;6;5;3785;6;4;1;5;9;14;28;4;5;95209547477;1
50;Sim;3;5;7;6;10854;5;2;4;20;8;13;28;0;3;62705641909;1
39;Não;2;3;7;6;12031;5;9;0;21;4;11;24;6;20;74213158702;4
31;Não;3;2;6;5;9936;8;4;0;10;8;19;5;7;9;72189635174;1
26;Não;2;2;9;6;2966;9;2;0;5;8;18;5;0;4;18809320;3
36;Não;3;3;6;5;2571;7;2;4;17;6;17;23;3;5;17870074039;4
39;Não;3;3;6;5;9991;9;7;4;9;4;15;6;7;7;1643457238;1
27;Não;3;3;5;5;6142;8;2;1;6;8;20;4;3;6;64590857558;2
49;Não;3;3;6;6;5390;5;6;2;17;8;14;2;8;9;880860641;2
34;Não;3;3;6;5;4404;7;3;2;6;8;12;8;2;4;27799081097;3
